State	Model	DGPost	GDagSlide	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	logPrior	chiSquared	
1060000	12	-3.7600902825	4.4916508945	6.1196621822	0.4636702415	3.3878709325	27.9447534797	13.000688	14.983554	16.282395	17.84543	21.71109	22.895635	24.075307	24.645151	25.189663	12.11122	12.826915	13.414036	13.83877	14.137631	-13.104174	0.684353	
1070000	12	-4.1765234893	4.4621871293	1.0694873726	0.3888289963	3.3871118442	27.8127250263	13.263436	15.125225	16.609297	17.898068	21.48548	22.930738	23.992311	24.286396	25.083074	11.940842	12.545777	13.081627	13.386245	13.610428	-14.289118	0.656342	
1080000	12	-5.329394489	4.5938537377	2.131282111	0.3915644685	3.0361676064	28.1231756827	13.464108	15.228194	16.611307	17.795126	21.261603	22.612473	23.570585	24.165608	24.911318	12.401155	12.833361	13.172525	13.497653	13.664778	-16.113405	0.682975	
1090000	12	-4.2253352753	4.6210622117	1.607171178	0.4170328351	2.9794472921	28.7817103684	13.368823	15.069929	16.50474	17.695176	21.483899	22.821126	23.896461	24.616869	25.318348	12.264449	12.954684	13.535402	13.814516	14.124901	-14.01159	0.68391	
1100000	12	-3.7418948767	4.5693246727	13.7020918919	0.503659601	3.0588643799	28.1393268014	13.303967	14.984837	16.351225	17.506201	21.259242	22.670619	23.597954	24.229066	24.957108	11.766636	12.485939	13.096857	13.48629	13.906264	-13.114888	0.683383	
1110000	12	-3.7418948767	4.5693246727	13.7020918919	0.5641766906	3.0588643799	28.104337712	13.224418	15.085867	16.301141	17.72005	21.468783	22.769297	23.777289	24.407886	24.924924	12.302868	13.053726	13.614618	14.105868	14.337733	-13.154555	0.704546	
1120000	12	-3.7424706462	4.3676346458	13.7020918919	0.5252470592	3.0588643799	28.104337712	14.307278	16.214686	15.804918	18.565756	22.129926	23.113761	23.870275	24.631611	25.208479	12.153791	12.885533	13.376895	13.907058	14.208312	-13.351242	0.641148	
1130000	12	-3.8002297742	4.5555740529	11.3071817784	0.4849232613	3.0846792688	28.597629047	13.299558	15.25509	16.518387	17.924912	21.547196	22.988776	23.995743	24.490119	25.464871	12.018218	12.694476	13.303525	13.700826	14.043447	-13.161163	0.683376	
1140000	12	-3.9162980773	4.5578392828	13.6528524392	0.503952428	3.1017178808	28.1158646618	13.201279	15.018912	16.317891	17.693505	21.502298	22.725953	23.713696	24.292929	25.115593	12.044358	12.649831	13.239166	13.579265	13.926125	-13.403858	0.6566	
1150000	12	-5.2496005279	4.5433102923	11.4048550893	0.4620526333	3.0911196277	28.1420207365	13.699891	15.489459	16.677112	17.970994	21.750584	22.786612	23.855579	24.298496	25.037487	12.485358	13.02085	13.422387	13.663785	13.85274	-15.895591	0.665091	
1160000	12	-4.3844239512	4.4881927383	6.9149010214	0.4368348616	3.3897167759	27.8634618304	13.219119	15.154655	16.611485	17.879866	21.742984	22.903893	23.843765	24.641949	25.125793	12.223847	12.857059	13.300046	13.664586	13.876279	-14.151719	0.680994	
1170000	12	-3.6371238472	4.5806733185	2.2211238901	0.4528472562	2.9583258243	28.2484863248	13.340314	14.97261	16.357829	17.581448	21.234284	22.753824	23.764257	24.331177	24.98171	12.07195	12.890194	13.497237	13.956236	14.262575	-12.989249	0.676649	
1180000	12	-3.6652426296	4.5806733185	2.8576140454	0.4528472562	2.9569587877	28.2484863248	13.417466	15.085223	16.333212	17.623842	21.453092	22.780136	23.602366	24.438807	25.202522	12.029693	12.783989	13.477248	14.019644	14.303866	-12.957315	0.702771	
1190000	12	-3.6652426296	4.5806733185	2.8576140454	0.4528472562	2.9569587877	28.2484863248	13.417466	15.085223	16.333212	17.623842	21.453092	22.780136	23.602366	24.438807	25.202522	12.029693	12.783989	13.477248	14.019644	14.303866	-12.957315	0.702771	
1200000	12	-3.5205072814	4.5806733185	2.8576140454	0.4528475922	3.1800790365	28.2484863248	13.023267	14.782636	16.066818	17.505074	21.549011	22.824456	23.672343	24.500522	25.350931	11.918697	12.74358	13.446811	13.868649	14.232465	-12.740867	0.692567	
1210000	12	-3.5072897515	4.545060456	2.6203262198	0.4527692768	3.3179727828	28.2484863248	12.895531	14.818028	16.244963	17.57778	21.438754	23.104897	24.057841	24.738228	25.315364	12.017267	12.776793	13.492289	13.890991	14.354601	-12.780337	0.702964	
1220000	12	-3.5072897515	4.545060456	2.6203262198	0.4339029637	3.3179727828	28.2484863248	12.868031	14.704075	16.163954	17.647845	21.411819	22.949891	24.084818	24.564955	25.105116	11.814025	12.572643	13.263395	13.681327	14.051523	-12.768743	0.676224	
1230000	12	-3.8260853281	4.4989114861	3.7575736297	0.4336076137	3.1778081373	27.8539160677	13.330822	15.202518	16.657688	17.784421	21.452595	22.729629	23.689092	24.396541	24.818291	12.037179	12.757569	13.224011	13.570805	14.0104	-13.226647	0.701065	
1240000	12	-4.6317682537	4.5815048272	10.6616972964	0.4485323332	3.3279044001	28.5245359612	12.840283	14.853114	16.33488	17.792426	21.619212	23.056722	23.983844	24.843633	25.487249	12.29351	12.879882	13.332298	13.601356	13.839758	-14.562183	0.683895	
1250000	12	-5.2574996925	4.5374574003	8.876625942	0.4385380014	3.2790597212	27.8759199237	13.175647	15.183657	16.601684	17.839613	21.43409	22.785848	23.728628	24.314314	24.98807	12.47032	12.934825	13.236903	13.600685	13.787213	-15.870118	0.684557	
1260000	12	-4.6125336332	4.513422704	17.745028281	0.4867887502	3.1865528643	28.3149839497	13.582954	15.42108	16.867343	18.078659	21.781125	22.968971	23.751519	24.456048	25.130443	12.135831	12.700109	13.04872	13.423785	13.587723	-14.747969	0.693483	
1270000	12	-4.5095355725	4.6581393649	6.4455888509	0.4115290307	3.1171069086	28.9144502098	12.906915	14.889586	16.200418	17.495552	21.423447	22.788206	24.058004	24.730026	25.581262	11.957934	12.658639	13.084012	13.507512	13.67284	-14.187832	0.698906	
1280000	12	-4.239001794	4.7014285613	1.6903503324	0.3904068644	2.8197957512	29.9751156511	13.408079	15.262074	16.372132	17.846244	21.545449	23.019138	24.245209	25.114531	25.914437	12.024936	12.675954	13.157757	13.583709	13.806476	-13.917949	0.683752	
1290000	12	-5.1362255368	4.6685612155	0.7759610578	0.3603307686	2.9362905584	29.3900532887	13.385853	15.236068	16.514833	17.777435	21.507666	22.787522	24.017385	24.706615	25.737008	12.031637	12.593984	12.978725	13.219858	13.440313	-16.112576	0.702972	
1300000	12	-4.8294339214	4.6143479978	0.7140796354	0.3944358827	3.0688639372	28.4778525854	13.331374	15.161165	16.482012	17.61316	21.426611	22.703049	23.652991	24.303085	25.150986	12.350331	12.91067	13.277368	13.639634	13.951773	-15.609979	0.665819	
1310000	12	-4.5409538724	4.6755047759	0.6145819205	0.3851276772	2.910809852	28.9053888117	13.124131	14.995437	16.251571	17.442499	21.390356	22.541031	23.72404	24.560773	25.219444	12.05697	12.643298	13.187055	13.449217	13.797808	-15.091356	0.697047	
1320000	12	-4.8234101081	4.7074691543	7.2079551916	0.4251965807	2.9360336372	29.3114332276	13.048814	14.944363	16.303579	17.534923	21.346688	22.795417	23.875901	24.818669	25.567129	12.335957	12.886141	13.366945	13.630096	13.927871	-14.762219	0.698798	
1330000	12	-4.0407645993	4.6729967269	15.4642781614	0.490129081	2.8582745672	29.6159781663	13.331843	15.16578	16.477804	17.79406	21.526402	23.073806	24.120248	24.784052	25.858507	12.007172	12.600603	13.17743	13.610942	14.019789	-13.512433	0.694728	
1340000	12	-6.4172250977	4.5403966568	19.3149922675	0.4962437115	3.1010953174	28.1076472961	13.645462	15.468267	16.730648	18.031594	21.535556	22.729147	23.748607	24.416189	24.894559	12.411837	12.828218	13.180282	13.417281	13.663009	-18.900506	0.679421	
1350000	12	-4.5248310561	4.6276928095	2.1832126561	0.3957147532	3.1105299703	28.154002066	13.027761	14.839252	16.191105	17.444385	21.334371	22.520304	23.555215	24.167207	25.070297	12.048375	12.592475	13.018477	13.408226	13.623454	-14.425069	0.697157	
1360000	12	-4.8204245545	4.6139468915	3.7031130449	0.3929696265	3.2961842369	28.8464238262	12.748359	14.833989	16.375372	17.671935	21.728701	23.149242	24.126283	24.811721	25.56945	12.240439	12.803688	13.195113	13.562615	13.792749	-14.867913	0.694019	
1370000	12	-4.8457011318	4.6445573628	3.4368964357	0.3812968299	2.9874973332	29.4264899319	13.478512	15.175123	16.611727	17.829152	21.737471	22.983003	24.163364	24.820193	25.876452	12.156391	12.623909	12.970556	13.33903	13.573836	-14.892852	0.688473	
1380000	12	-4.242449761	4.6194766651	0.6436582716	0.3995136832	3.0214788926	28.5804790595	13.150886	15.038433	16.354183	17.65201	21.256281	22.617194	23.74015	24.435598	25.217364	12.103432	12.775368	13.260366	13.594478	13.930504	-14.573447	0.698071	
1390000	12	-4.5100836234	4.6870039835	0.9922524711	0.3836900393	2.875038974	29.224908546	13.271642	15.100756	16.36867	17.564953	21.381328	22.730985	24.009733	24.657398	25.562839	12.07136	12.578546	13.098582	13.458285	13.761916	-14.697019	0.683261	
1400000	12	-4.3561275095	4.6943303984	3.4584293093	0.3957333894	2.9684372427	29.3877112212	12.998521	14.754256	16.204066	17.412642	21.448704	22.745873	24.027065	24.802814	25.465425	12.021394	12.644642	13.090099	13.465486	13.774874	-13.918587	0.682262	
1410000	12	-5.7432473523	4.7153155533	1.1801781599	0.3641864454	2.8575858473	29.6615632119	13.361052	15.170973	16.483052	17.598274	21.485526	22.90543	24.031325	24.953799	25.804792	12.194435	12.639847	13.09742	13.317083	13.606687	-17.192055	0.683242	
1420000	12	-4.4483982158	4.6857157475	3.5676778135	0.3949845437	2.9452210186	28.7195386503	12.888969	14.776884	14.552292	17.377864	21.108982	22.540666	23.541455	24.406029	25.184649	11.911044	12.39259	13.011737	13.313748	13.641334	-14.094428	0.620249	
1430000	12	-5.3242727324	4.8007969087	0.0857564395	0.3804589535	2.7372482859	30.0375399773	13.0741	14.964299	16.166814	17.60257	21.246865	22.680207	23.995459	24.840647	25.528922	12.276062	12.86064	13.310864	13.602144	13.962523	-18.690857	0.68969	
1440000	12	-5.6001235426	4.6354265966	6.691701079	0.4090852636	3.1550402368	28.9480103422	13.016134	15.080638	16.443376	17.622945	21.738338	22.941035	24.143184	24.896613	25.695774	12.400511	12.964914	13.293224	13.596001	13.763514	-16.501732	0.70002	
1450000	12	-3.8466072257	4.5941577197	13.8235525934	0.518542159	3.0765858953	28.2463594035	13.12792	14.923763	16.132403	17.579585	21.349911	22.57762	23.837172	24.591701	25.111853	12.040275	12.645056	13.318809	13.67917	14.080696	-13.266551	0.690827	
1460000	12	-4.1975886276	4.5370834247	13.1242860513	0.4481465969	3.2695232298	28.5775753297	13.113953	15.038788	16.553149	17.883927	21.697823	23.092881	24.012786	24.70143	25.590472	11.868466	12.541036	13.033221	13.352449	13.539415	-13.849923	0.694062	
1470000	12	-4.308703475	4.6608835735	9.9816160101	0.4429048631	3.0075235489	28.8911984462	13.121728	14.90018	16.292324	17.600159	21.439505	22.756505	23.854768	24.615044	25.490704	11.971722	12.595409	13.083307	13.52727	13.835485	-13.869475	0.687928	
1480000	12	-4.1332483941	4.5634468843	0.3240320092	0.4069079718	3.2604592486	28.0258812193	12.965849	14.89434	16.244066	17.630787	21.522596	22.685071	23.734248	24.340557	25.02597	12.204858	12.834673	13.393296	13.719737	13.953481	-15.028721	0.683211	
1490000	12	-4.47576608	4.6392177301	0.603171065	0.3937822376	2.9217896243	28.405676259	13.366446	15.047378	16.35428	17.623329	21.193895	22.450438	23.583019	24.233385	25.02069	12.151602	12.640669	13.218023	13.555837	13.695645	-15.025557	0.697046	
1500000	12	-4.1078055488	4.5745012996	0.8279942128	0.3869226394	3.0972605154	29.0086048626	13.311367	15.330623	16.665065	17.963087	21.71608	23.109323	24.242151	24.751424	25.672801	12.005547	12.609898	13.223886	13.47266	13.764938	-14.196274	0.703909	
1510000	12	-3.9812231896	4.4775467022	3.1906752695	0.4153447845	3.3350436883	28.0401795081	13.160865	15.17174	16.656192	17.886811	21.627479	22.924659	23.980285	24.58219	25.087159	11.985764	12.655667	13.224519	13.554263	13.869862	-13.520034	0.700944	
1520000	12	-4.0097044251	4.4847689678	4.7153470061	0.4245418625	3.362815109	28.2849193584	13.181884	15.056789	16.611043	17.966317	21.845151	23.061058	24.116267	24.854601	25.398654	12.094006	12.722263	13.341534	13.665453	13.950518	-13.500695	0.703164	
1530000	12	-4.1720669806	4.5593651549	3.230847677	0.4065187203	3.1301184321	28.1466165479	13.153993	15.086749	16.460627	17.858035	21.330762	22.658848	23.850198	24.305886	25.10132	11.972591	12.600601	13.058209	13.454089	13.649359	-13.749275	0.701979	
1540000	12	-5.0674045948	4.6137670331	7.3007070544	0.3974394231	3.3037820259	28.989582144	12.830239	14.914792	16.379794	17.752941	21.587932	23.200673	24.184291	24.874663	25.703111	12.174267	12.658745	13.070431	13.381256	13.586254	-15.334873	0.684412	
1550000	12	-5.0273140726	4.6499681061	0.2372447427	0.3880692747	2.9890085175	28.8013815427	13.397929	15.118215	16.5298	17.815802	21.399272	22.616137	23.910993	24.462273	25.321797	12.412996	12.956393	13.354404	13.658354	13.881165	-16.94571	0.694064	
1560000	12	-4.6035387695	4.6045696667	0.3808155162	0.393085149	3.0249635875	28.5636437409	13.280002	15.187574	16.474315	17.785679	21.475128	22.650272	23.801278	24.383136	25.239959	12.37047	12.893818	13.387974	13.625756	13.909415	-15.67934	0.692355	
1570000	12	-4.8389570611	4.6319316507	3.9003065395	0.3960444155	2.9366393524	28.9821687873	13.463822	15.420401	16.534638	18.031607	21.380372	22.789895	23.90849	24.564399	25.486046	12.172218	12.781464	13.152102	13.510827	13.773204	-14.88044	0.68818	
1580000	12	-5.9560038267	4.6628861297	4.3830810624	0.4048559136	3.1510033132	28.6801829184	12.925778	14.949618	16.202722	17.432611	21.485371	22.608995	23.871009	24.555405	25.355749	12.502417	13.054482	13.40925	13.645422	13.820512	-17.353918	0.702331	
1590000	12	-3.8057920253	4.5386054576	12.7856536325	0.4877830051	3.2139183054	28.6271186008	13.07929	15.105232	16.349007	17.942941	21.756838	22.954495	24.12014	24.875964	25.451943	11.967776	12.653011	13.225171	13.641952	14.024769	-13.214119	0.702487	
1600000	12	-4.2797946134	4.5969013198	9.0246545691	0.423391804	3.091127986	29.3869853614	13.386102	15.326083	16.577901	17.847388	21.783392	23.203818	24.550056	25.118555	25.832818	12.033462	12.56628	13.169729	13.49727	13.714138	-13.847945	0.69885	
1610000	12	-4.6126613479	4.6439556779	0.7999634149	0.3630576825	3.0274216974	29.1726669588	13.250997	15.150907	16.429849	17.715499	21.579991	22.832184	24.140115	24.791123	25.424851	11.839355	12.400563	12.895026	13.234732	13.494313	-15.05505	0.699835	
1620000	12	-3.8220712653	4.4775875474	0.5639448582	0.408625558	3.3201141719	28.1567159001	13.215368	15.18103	16.612144	18.068132	21.733667	22.987741	23.995689	24.585108	25.293881	12.002764	12.734001	13.28925	13.633493	14.012793	-14.121514	0.702121	
1630000	12	-3.8891012535	4.4234404702	1.8489352295	0.418043247	3.3320276265	27.5849350377	13.518981	15.371912	16.733903	17.99881	21.492679	22.804222	23.613758	24.29603	24.97539	12.099031	12.703985	13.246462	13.552311	13.856998	-13.60532	0.703033	
1640000	12	-3.8771583836	4.4595463199	2.1841209023	0.4127545135	3.3245002886	28.0237650051	13.255306	15.092601	16.69917	18.024344	21.77489	23.098029	23.940683	24.661603	24.968149	12.055494	12.694675	13.212214	13.637696	13.861511	-13.474855	0.665375	
1650000	12	-4.6870178088	4.6063607364	1.7216012868	0.3882673641	2.9870053051	28.3318421564	13.504196	15.265595	16.320981	17.678658	21.180188	22.483242	23.487544	24.398345	25.089793	12.135486	12.64287	13.035453	13.343557	13.721882	-14.840143	0.680688	
1660000	12	-4.7454505463	4.5944182434	9.5781908344	0.4282319003	3.1840604045	28.7210565426	13.242134	15.146987	16.580975	17.755246	21.663784	22.898174	23.923631	24.821886	25.55234	12.123231	12.686801	13.213318	13.419091	13.720432	-14.740934	0.698905	
1670000	12	-4.5798301202	4.6124512837	0.7722874405	0.3906840777	3.1657910714	28.804911704	13.032129	15.030253	16.422029	17.694828	21.56355	23.064041	24.064193	25.047426	25.49696	12.229938	12.769831	13.28687	13.748853	13.899243	-15.063504	0.694294	
1680000	12	-5.7141914486	4.6064656917	5.6487958748	0.3968920289	3.1478677849	27.9937470386	13.199083	14.994676	16.325793	17.647806	21.221018	22.431173	23.488065	24.185386	24.923203	12.214601	12.690231	13.03257	13.239384	13.44005	-16.802049	0.698776	
1690000	12	-4.4166749797	4.5017910632	0.5658128691	0.4059705007	3.2752822294	28.1098868733	13.372828	15.342174	16.688642	18.013655	21.68683	22.94517	23.966063	24.45709	25.110255	12.452961	13.068402	13.525194	13.812201	14.011539	-15.111481	0.693324	
1700000	12	-4.6211458796	4.5301933114	0.6323041133	0.3689165294	3.3361325928	28.3173151915	13.197195	15.194213	16.531074	17.748229	21.817883	22.877392	23.943164	24.358511	25.23708	12.01504	12.580631	12.930776	13.355209	13.480842	-15.358646	0.66502	
1710000	12	-4.2867937231	4.6614194406	9.7425002674	0.4447118686	3.1725389884	29.1708876976	12.827452	14.784862	16.172583	17.494486	21.451879	23.116092	24.167174	24.987462	25.636286	12.195282	12.7145	13.312989	13.704042	13.943981	-13.825048	0.685821	
1720000	12	-3.9278630677	4.519413885	12.6726231709	0.4937608983	3.3420777742	28.04074657	12.910714	14.936318	16.232218	17.719631	21.454801	22.724226	23.993328	24.516269	25.013763	12.047566	12.733418	13.181859	13.690138	13.954025	-13.438814	0.685674	
1730000	12	-4.511179062	4.5533520639	27.6424993915	0.5672532443	3.340219286	28.5508859029	12.965939	14.973115	16.573153	17.801043	21.593397	23.182186	23.970308	24.71486	25.570822	11.96245	12.652474	12.96327	13.332583	13.542922	-14.742964	0.687929	
1740000	12	-4.6981929201	4.5601382667	15.9988705488	0.493458372	3.3426314201	28.5644934115	13.05204	15.132181	16.646489	17.923772	21.853834	23.246775	24.036306	24.803631	25.43201	12.382974	13.009913	13.493483	13.618075	13.872574	-14.834967	0.681716	
1750000	12	-4.4920139969	4.5929466902	17.5003183183	0.4825415641	2.9247542348	28.4757235159	13.513643	15.32234	16.508772	17.747058	21.432787	22.674443	23.683811	24.167514	24.96229	11.982506	12.481179	12.931698	13.269388	13.463635	-14.430529	0.66825	
1760000	12	-5.0036156378	4.7187708717	6.5164473331	0.4343623218	2.6585116912	29.3477811135	13.735642	15.303726	16.390085	17.78117	21.186633	22.541506	23.861452	24.394601	25.433734	12.457989	13.011806	13.455789	13.680732	14.085458	-15.123971	0.686298	
1770000	12	-6.040644179	4.6586399267	1.0808501413	0.353342629	2.9371568141	29.3674765644	13.579228	15.342309	16.592041	17.778033	21.759022	22.791582	24.202879	24.86619	25.583707	12.07152	12.535128	12.897308	13.137541	13.355292	-18.015453	0.701689	
1780000	12	-5.5227771564	4.5831041206	6.9864394534	0.414307455	3.29969862	27.9957603544	12.974395	14.96011	16.400921	17.578401	21.37124	22.678531	23.779612	24.399539	25.037138	12.369913	12.812408	13.088757	13.423824	13.531652	-16.386605	0.679319	
1790000	12	-5.1975629239	4.7407460622	18.3207885092	0.4760022985	2.8579385883	29.1589658289	13.136376	14.811058	16.057987	17.332126	21.207982	22.460985	23.512335	24.298619	25.233978	12.040364	12.574859	12.988856	13.341924	13.569915	-15.727255	0.686749	
